Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
2052	-591.4196	-735.1711	143.7515	0.190359	0.00451012	0.0126844	0.046692	0.0673309	0.0658452	0.00910727	0.00241372	0.0133385	0.020591	0.0135792	0.00663874	0.0138057	0.0296614	0.0153164	0.0226312	0.000706023	0.0183905	0.0187764	0.00553161	0.0452131	0.00694119	0.00809761	0.0163976	0.0163269	0.000420057	0.0230264	0.0147494	0.000796945	0.0302754	0.0152079	0.0365956	0.00111153	0.0238101	0.0190436	0.0464867	0.0347597	0.0495393	0.0486366	0.0285191	0.00278233	0.0108668	0.0186712	0.0531441	0.11226	0.0286367	0.0345203	0.0114416	0.0851616	0.00967635	0.00288998	0.0277546	0.0498448	0.0003713	0.115821	0.00220665	0.0727685	0.000138688	0.00147215	0.0789259	0.00987247	0.0406207	0.000979563	0.0362236	0.0163122	0.00334273	0.00605466	0.00503527	0.0178613	0.00207636	0.0584253	0.0103025	0.00289601	0.00200119	0.00082244	0.00690582	0.0539097	0.0200113	0.0185012	0.00814294	0.0395532	0.0278887	0.0597503	0.00989418	0.0149732	0.0285752	0.0243497	0.664502	1.16345	0.3536728	1.646327	0.179717	0.432973	0.770163	1.29843	2.30961	5.56431	1.241056	4.654944	0.2782518	0.0831806	0.00197077	0.00554269	0.0204029	0.0294214	0.0287722	0.00397958	0.00105472	0.0058285	0.00899761	0.00593368	0.00290091	0.00603262	0.0129611	0.00669275	0.0098891	0.000308509	0.00803606	0.00820469	0.00241713	0.0197566	0.00303307	0.00353839	0.00716521	0.00713432	0.000183551	0.0100618	0.006445	0.000348239	0.0132294	0.00664535	0.0159911	0.000485702	0.0104042	0.00832142	0.0203132	0.0151888	0.0216471	0.0212526	0.0124619	0.00121579	0.00474843	0.00815869	0.0232222	0.049054	0.0125133	0.0150842	0.00499962	0.0372128	0.00422825	0.00126283	0.0121278	0.0217805	0.000162246	0.0506102	0.000964234	0.0317975	6.0602e-05	0.000643281	0.034488	0.00431395	0.0177499	0.000428037	0.0158285	0.00712792	0.00146066	0.00264569	0.00220025	0.00780478	0.000907302	0.0255299	0.00450187	0.00126546	0.000874456	0.000359379	0.00301762	0.0235568	0.00874429	0.00808444	0.0035582	0.0172834	0.0121864	0.0261089	0.00432343	0.0065428	0.0124864	0.01064	0.823164	0.176836	2.288501
2088	-603.8475	-748.3136	144.4661	0.104236	0.00308224	0.00359287	0.0683597	0.0414586	0.0459553	0.0331827	0.00349994	0.013852	0.0119913	0.00243528	0.006863	0.00714083	0.00694097	0.00147814	0.0162213	0.000175001	0.00496361	0.0263143	4.48696e-05	0.0543912	0.00696488	0.00736821	0.00471144	0.0124789	0.010808	0.0256068	0.0174688	2.64563e-05	0.00986273	0.0141491	0.0297803	0.00172097	0.00740585	0.00537262	0.0319832	0.00695798	0.0352464	0.0346081	0.0196558	0.0111917	0.00678173	0.00631262	0.0630149	0.101379	0.00175371	0.0172765	0.011346	0.108894	0.0590596	0.0130065	0.0479579	0.000670647	0.0123663	0.032488	0.00174986	0.0534923	0.0077562	0.0121099	0.111869	0.0592362	0.0463078	0.0183997	0.0151646	0.00379317	0.0279529	0.00215667	0.00277421	0.00387523	0.00495773	0.0163296	0.0175189	0.00250175	0.0119073	0.00245004	0.0231192	0.0907013	0.0128604	0.0162599	0.0120157	0.00982377	0.0135459	0.017967	0.0137116	0.000565425	0.0114851	0.00620317	0.380266	1.30192	0.3271386	1.672861	0.141879	0.385823	0.742952	1.34598	2.59186	7.04827	1.411996	5.113617	0.1422958	0.0553734	0.00163739	0.00190865	0.0363149	0.0220241	0.024413	0.0176277	0.00185928	0.00735864	0.00637014	0.0012937	0.00364585	0.00379344	0.00368727	0.000785236	0.00861725	9.2966e-05	0.00263683	0.013979	2.38362e-05	0.0288944	0.00369997	0.00391423	0.00250287	0.00662917	0.00574154	0.0136031	0.00927999	1.40544e-05	0.0052394	0.00751648	0.0158202	0.000914232	0.00393423	0.00285411	0.0169905	0.0036963	0.018724	0.018385	0.0104418	0.00594537	0.00360268	0.00335347	0.0334755	0.0538556	0.000931625	0.00917784	0.00602738	0.057848	0.0313744	0.00690945	0.0254768	0.000356269	0.00656937	0.0172587	0.000929583	0.0284168	0.00412034	0.00643315	0.0594285	0.0314682	0.0246002	0.00977453	0.00805594	0.00201506	0.0148495	0.00114569	0.00147375	0.00205865	0.00263371	0.00867481	0.00930661	0.00132901	0.00632554	0.00130154	0.0122817	0.0481835	0.00683185	0.0086378	0.0063831	0.00521871	0.00719601	0.00954466	0.00728403	0.000300372	0.00610127	0.00329533	0.836431	0.163569	1.882416
2124	-585.2106	-729.4199	144.2093	0.112813	0.00414608	0.00844679	0.064587	0.0442629	0.0226238	0.00664634	0.000515048	0.00871375	0.0165671	0.00451038	0.00187837	0.0246324	0.00450687	0.0147215	0.0186744	0.0144722	0.0102184	0.0104518	0.0130675	0.0326158	0.00960751	0.00153369	0.00105279	0.0106036	0.013456	0.002002	0.0208252	0.0154229	0.0151506	0.0059942	0.0250515	0.00337342	0.000872466	0.0203876	0.0618925	0.0212742	0.0314571	0.019905	0.0165077	0.0147317	0.00676952	0.00136049	0.0212903	0.027543	0.00253715	0.0167953	0.00663992	0.0192902	0.00386761	0.00404773	0.00595142	0.0325895	2.87364e-05	0.0401273	0.00891938	0.031334	0.0141348	0.00435694	0.0130052	0.00852371	0.0131521	0.00641935	0.0107625	0.00954823	0.0172388	0.0249988	0.0121301	0.00222105	0.0678039	0.01097	0.00882784	0.0482217	0.00738319	0.028383	0.00420274	0.0070343	0.0112296	0.0637693	0.00629137	0.00241763	0.00126784	0.00536929	0.00564592	0.0450864	0.000556278	0.008415	0.6142	1.18795	0.2355571	1.764443	0.147229	0.392851	0.747148	1.33842	2.54549	6.79214	1.385231	7.49051	0.2518831	0.0778758	0.00286207	0.00583088	0.0445848	0.030555	0.0156174	0.00458801	0.000355541	0.00601516	0.0114364	0.00311354	0.00129665	0.0170039	0.00311112	0.0101624	0.0128911	0.00999024	0.0070538	0.00721493	0.0090206	0.0225149	0.00663213	0.00105871	0.000726751	0.00731975	0.00928876	0.00138199	0.0143758	0.0106465	0.0104585	0.00413783	0.0172932	0.00232869	0.000602269	0.0140737	0.0427248	0.0146857	0.021715	0.0137406	0.0113954	0.0101694	0.00467304	0.000939156	0.0146969	0.0190131	0.00175141	0.0115939	0.00458358	0.0133162	0.00266984	0.00279417	0.0041083	0.0224967	1.98369e-05	0.0277002	0.00615711	0.0216301	0.00975735	0.00300762	0.0089776	0.00588397	0.009079	0.00443132	0.0074294	0.0065912	0.0119	0.0172568	0.00837351	0.0015332	0.0468054	0.00757269	0.00609392	0.0332877	0.00509667	0.019593	0.00290118	0.00485583	0.00775187	0.0440203	0.00434297	0.00166891	0.000875198	0.00370645	0.00389742	0.0311234	0.000384003	0.00580893	0.882221	0.117779	1.448632
2160	-600.7375	-744.7928	144.0552	0.0834063	0.00867576	0.00517479	0.0976584	0.0439337	0.0206076	0.00138499	0.00145766	0.034752	0.0125952	0.0149526	0.00101853	0.0532497	0.0115492	0.0105493	0.0216346	0.00994536	0.00716749	0.0220418	0.00286261	0.0442186	0.0033701	0.019813	0.0267189	0.00179392	0.0034569	0.0117598	0.00723417	0.00702248	0.0156802	0.00238486	0.0283395	0.00951263	0.011207	0.0117855	0.01747	0.0278254	0.0160746	0.0230603	0.0215032	0.00444648	0.00972503	0.00045079	0.0461083	0.104709	0.0167103	0.0266529	0.00015583	0.0221426	0.00437789	0.0114958	0.0138615	0.0181303	6.35389e-06	0.0297198	0.000376223	0.0161128	0.0732936	0.0260919	0.0179272	0.0286469	0.0270525	0.0015605	0.023781	0.01162	0.00952844	0.0195381	0.0215394	0.00183155	0.0270239	0.0340364	0.0183596	0.0480102	0.0110793	0.00252728	0.003498	0.0229297	0.0147135	0.101181	0.0175176	0.000219109	0.00179251	0.0412389	0.0178054	0.0364306	0.0060234	0.00891343	0.912753	1.04251	0.331622	1.668378	0.168553	0.419641	0.762684	1.31116	2.38299	5.93284	1.287427	5.030962	0.4265441	0.0469698	0.00488571	0.00291416	0.0549958	0.024741	0.0116051	0.00077995	0.000820871	0.0195704	0.0070929	0.00842046	0.000573583	0.0299873	0.00650389	0.00594077	0.0121834	0.00560068	0.00403634	0.0124128	0.00161206	0.0249015	0.00189785	0.0111576	0.0150466	0.00101023	0.00194673	0.00662247	0.00407389	0.00395467	0.0088302	0.00134302	0.0159593	0.00535699	0.00631117	0.00663695	0.00983813	0.0156697	0.00905235	0.0129863	0.0121094	0.00250401	0.0054766	0.00025386	0.0259656	0.0589665	0.0094103	0.0150095	8.7755e-05	0.0124695	0.00246539	0.00647379	0.007806	0.01021	3.57816e-06	0.0167365	0.000211868	0.00907383	0.0412749	0.0146935	0.0100956	0.0161324	0.0152345	0.00087879	0.0133922	0.00654377	0.00536589	0.0110028	0.0121298	0.00103143	0.0152184	0.0191674	0.0103391	0.0270367	0.00623923	0.00142323	0.00196988	0.0129128	0.00828581	0.0569798	0.00986496	0.00012339	0.00100944	0.0232235	0.010027	0.0205157	0.00339205	0.00501955	0.834189	0.165811	1.775742
2196	-605.9573	-748.6105	142.6532	0.172658	0.0177175	0.00994448	0.138694	0.0847589	0.0314971	0.00387684	0.000331572	0.0205465	0.0238658	0.0182691	0.00212521	0.0223607	0.0018646	0.0151898	0.0113859	0.0354243	0.0031836	0.0126654	0.0256741	0.0539573	0.0184616	0.0217409	0.0329721	0.0409051	0.0552047	0.0326364	0.0129974	0.00996224	0.0533261	0.0136113	0.000623118	0.0492374	0.0459331	0.000159816	0.059849	0.0196554	0.0124435	0.0748428	0.00208343	0.0064572	0.0242781	0.0274364	0.0218031	0.112164	0.012378	0.0495013	0.0597385	0.0635891	0.0127928	0.0105024	0.010088	0.0353107	0.0507436	0.141386	0.0585588	0.0599261	0.0195183	0.00184037	0.0547953	0.0187058	0.092886	0.0174706	0.0331977	0.0748212	0.0111063	0.00485079	0.174094	0.00300239	0.0162023	0.0440071	0.0300131	0.0513473	0.0184503	0.0056442	0.00203247	0.0797791	0.00284938	0.00646323	0.0263693	0.0116625	0.0440055	0.0985997	0.0412149	0.135511	0.0288904	0.0101115	0.490099	1.24841	0.3865995	1.6134	0.171576	0.423294	0.764749	1.30762	2.36242	5.82833	1.274576	4.173312	0.1912556	0.0543165	0.00557378	0.00312844	0.0436318	0.0266644	0.00990869	0.00121962	0.000104309	0.00646374	0.00750797	0.00574729	0.000668571	0.00703447	0.000586585	0.00477857	0.00358189	0.0111441	0.00100153	0.00398441	0.00807685	0.0169745	0.00580785	0.0068395	0.0103727	0.0128684	0.0173669	0.0102671	0.00408887	0.00313403	0.0167759	0.004282	0.000196027	0.0154896	0.0144501	5.02767e-05	0.0188279	0.00618341	0.00391461	0.0235449	0.000655427	0.00203137	0.00763766	0.00863124	0.00685907	0.0352859	0.00389399	0.0155727	0.0187932	0.0200046	0.00402451	0.00330397	0.00317358	0.0111084	0.0159635	0.0444788	0.0184221	0.0188522	0.00614028	0.000578965	0.0172381	0.00588468	0.0292211	0.00549608	0.0104437	0.0235381	0.00349393	0.00152601	0.0547684	0.000944526	0.0050971	0.0138442	0.00944186	0.0161534	0.00580431	0.00177561	0.000639395	0.0250978	0.000896389	0.00203327	0.00829555	0.00366891	0.0138437	0.0310185	0.0129658	0.0426306	0.00908866	0.003181	0.8067	0.1933	3.178733
2232	-601.0189	-745.5365	144.5175	0.0794746	0.00566176	0.0110856	0.0534643	0.00205526	0.0182965	0.000992257	0.00614271	0.0121122	0.00346719	0.0149716	9.07814e-05	0.0566325	0.00257378	0.00759831	0.000499622	0.0468794	0.0044677	0.0318925	0.0380775	0.0488285	0.00342736	0.00963167	0.00401291	0.00391733	0.00257502	0.0203426	0.000218424	0.00865477	0.00709338	0.00328126	0.0391071	0.000539756	0.00972224	0.0100367	0.0372786	0.0199957	0.0349425	0.0227252	0.0178344	0.00091401	0.0185613	0.0181015	0.019019	0.0788471	0.00129834	0.0048836	0.0341608	0.00992813	0.0351271	0.0673681	0.00306795	0.00475986	0.0017276	0.011644	0.0113321	0.00908784	0.00956073	0.00196723	0.101414	0.0273174	0.0035628	0.00165046	0.00348803	0.029087	0.0261656	0.00174128	0.0312622	0.024658	0.0200347	0.0332366	0.0979721	0.0106678	0.00072128	0.0105661	0.00675287	0.0106128	0.0702928	0.00524981	0.0280105	0.00122282	0.0145587	0.000339087	0.0417395	0.0252448	0.00438265	0.0190903	0.423066	1.28107	0.3230307	1.676969	0.11768	0.352192	0.72211	1.38483	2.83936	8.49763	1.547214	5.191362	0.1608882	0.0469431	0.00334422	0.00654789	0.0315797	0.00121398	0.0108071	0.000586094	0.0036283	0.00715428	0.00204796	0.00884322	5.36216e-05	0.033451	0.00152025	0.00448808	0.00029511	0.0276901	0.00263892	0.0188379	0.0224911	0.0288414	0.00202443	0.00568912	0.00237029	0.00231384	0.00152098	0.0120157	0.000129016	0.00511209	0.00418983	0.00193814	0.0230993	0.000318816	0.00574261	0.00592837	0.0220193	0.0118108	0.0206394	0.013423	0.0105342	0.000539876	0.0109636	0.010692	0.0112339	0.0465724	0.00076689	0.00288459	0.0201777	0.00586423	0.0207484	0.0397921	0.00181214	0.00281149	0.00102044	0.00687776	0.00669348	0.00536789	0.00564721	0.00116198	0.0599019	0.0161355	0.00210443	0.000974871	0.00206027	0.0171808	0.0154552	0.00102852	0.0184656	0.0145647	0.0118339	0.0196318	0.0578689	0.00630112	0.000426037	0.00624107	0.0039887	0.00626861	0.0415197	0.00310089	0.0165449	0.000722278	0.00859934	0.000200288	0.0246542	0.0149113	0.00258869	0.011276	0.838485	0.161515	1.693
2268	-603.8842	-748.942	145.0577	0.062251	0.00190281	0.00377205	0.0454446	0.000431295	0.0113664	0.00608104	0.00601381	0.00605743	0.0075786	0.00277946	0.000168244	0.00343618	0.022337	0.0054941	0.0130592	0.0045164	0.00223792	0.0275308	0.0404052	0.0346297	0.00451878	0.00190749	0.000473875	0.0020649	0.00567852	0.00645817	0.00275238	0.000656248	0.0128621	0.0011399	0.00595709	0.000122694	0.0255768	0.00885811	0.0190984	0.0166243	0.0116912	0.00333658	0.0257597	0.00066021	0.00139674	0.00122513	0.019879	0.04165	0.00481251	0.00246458	0.0210792	0.0015077	0.0265034	0.0139456	0.00112692	0.0177927	0.00126092	0.00326451	0.0388388	0.00516679	0.0100018	0.00603804	0.0379965	0.0157504	0.000368676	0.00194516	0.00482911	0.00158599	0.00369446	0.00265393	0.00760818	0.00312261	0.00458828	0.0106712	0.106826	0.00110599	0.00109752	0.00730287	0.00583234	0.00109646	0.0162733	0.00164772	0.0112743	0.00137854	0.015722	0.0021303	0.0288939	0.0145316	0.000909058	0.00381579	0.611452	1.18929	0.3709968	1.629003	0.0786964	0.289437	0.679227	1.47226	3.45498	12.7071	1.838155	4.390883	0.2504742	0.0624823	0.00190988	0.00378606	0.0456135	0.000432898	0.0114086	0.00610364	0.00603616	0.00607994	0.00760677	0.00278979	0.000168869	0.00344895	0.02242	0.00551452	0.0131077	0.00453319	0.00224624	0.0276331	0.0405553	0.0347584	0.00453557	0.00191458	0.000475636	0.00207257	0.00569962	0.00648217	0.0027626	0.000658687	0.0129099	0.00114414	0.00597923	0.00012315	0.0256719	0.00889102	0.0191694	0.0166861	0.0117347	0.00334898	0.0258554	0.000662663	0.00140193	0.00122969	0.0199529	0.0418048	0.00483039	0.00247374	0.0211575	0.0015133	0.0266019	0.0139974	0.00113111	0.0178589	0.00126561	0.00327664	0.0389831	0.00518599	0.0100389	0.00606048	0.0381377	0.015809	0.000370046	0.00195239	0.00484706	0.00159189	0.00370819	0.00266379	0.00763645	0.00313421	0.00460533	0.0107109	0.107223	0.0011101	0.0011016	0.00733001	0.00585402	0.00110054	0.0163338	0.00165384	0.0113162	0.00138366	0.0157804	0.00213822	0.0290012	0.0145856	0.000912436	0.00382997	0.814502	0.185498	0.9962977
2304	-605.3849	-748.7342	143.3493	0.0567295	0.00342298	0.000746186	0.0475998	0.020797	0.00455407	0.0113779	0.00748989	0.00338882	0.0115071	0.00461193	0.00132439	0.00696682	0.0217278	0.00994497	0.0164399	0.0105799	0.00034275	0.00597946	0.0133875	0.027679	0.00346049	0.00504655	0.00274785	0.00721553	0.00182009	0.00599142	0.00144471	0.00124355	0.000123656	0.00517793	0.00558943	0.0136425	0.0224728	0.000479393	0.0364071	0.0193752	0.000224078	0.00885591	0.0301939	0.00646125	0.00359181	0.000542637	0.0250885	0.0867431	0.00381919	0.00107955	0.013171	0.0238361	0.0340621	0.00231622	0.00929217	0.0171109	5.69641e-05	0.00686886	0.0704359	0.00365811	0.0103264	0.0394793	0.0611608	0.0151339	0.00598152	0.00626471	0.00122818	0.0091154	0.0107775	0.00733157	0.00963312	0.00879756	0.000765357	0.0131524	0.0110287	0.00136496	0.00233032	0.00827974	0.02137	0.00457627	0.0549002	0.0196114	0.0331833	0.027126	0.0292271	0.000797336	0.0261882	0.00380589	0.0178609	0.0575551	0.711054	1.14077	0.1632765	1.836723	0.0960288	0.318944	0.700113	1.42834	3.13535	10.4135	1.694228	11.24916	0.3036644	0.0441613	0.00266463	0.000580872	0.0370543	0.0161895	0.00354513	0.00885717	0.00583053	0.00263804	0.00895774	0.00359017	0.00103098	0.00542335	0.0169141	0.0077417	0.0127977	0.00823598	0.000266815	0.00465473	0.0104216	0.0215468	0.00269383	0.00392851	0.00213907	0.00561696	0.00141686	0.00466405	0.00112464	0.000968044	9.62606e-05	0.00403078	0.00435112	0.01062	0.017494	0.000373185	0.0283413	0.0150827	0.000174434	0.00689392	0.0235046	0.00502978	0.00279606	0.000422418	0.0195302	0.0675255	0.00297307	0.000840382	0.010253	0.0185553	0.0265158	0.00180307	0.00723353	0.01332	4.43439e-05	0.0053471	0.0548311	0.00284767	0.00803865	0.0307328	0.0476109	0.011781	0.00465634	0.00487679	0.000956085	0.00709592	0.00838983	0.00570729	0.00749894	0.0068485	0.000595795	0.0102386	0.00858536	0.00106256	0.00181405	0.0064454	0.0166356	0.00356242	0.0427373	0.0152666	0.0258317	0.0211163	0.0227519	0.00062069	0.0203863	0.00296271	0.0139039	0.044804	0.918362	0.0816383	1.284597
2340	-592.3394	-736.654	144.3146	0.0674349	0.00190838	0.000287819	0.0464064	0.0085031	0.00557888	0.00302215	0.00106048	0.00640233	0.0048331	0.00256811	0.0013684	0.0104859	0.000666554	0.000922623	0.0112746	0.00145207	0.0029297	0.00396399	0.00629308	0.0153621	0.00928616	0.000985171	0.00333787	0.00379546	0.00159124	0.00512304	0.0270742	0.00746472	0.00130389	5.32495e-06	0.00460059	0.00748813	0.0108776	0.00199399	0.0532124	0.00300232	0.00144768	0.0110121	0.0177675	0.00188538	0.00930414	0.000239359	0.00613738	0.0360184	0.00157185	0.00282964	0.0109229	0.0053595	0.0191267	0.00124627	0.00254902	0.00811645	0.00106769	0.00298729	0.00551324	0.00831382	0.008162	0.00218796	0.00210851	0.00480738	0.000569689	0.00620305	0.00168253	0.00525252	0.00272753	0.00207859	0.00256826	0.00971412	0.0214788	0.00846965	0.00862833	0.00476837	0.0019328	0.000224436	0.00770978	0.0041941	0.0146404	0.000211429	0.010912	0.0195806	0.0131164	0.00148093	0.014048	0.00232894	0.0112518	0.0155982	0.32495	1.32887	0.1739457	1.826054	0.067847	0.269237	0.664068	1.50587	3.7142	14.739	1.945417	10.49784	0.1191306	0.0955276	0.00270339	0.000407722	0.0657389	0.0120454	0.00790299	0.00428115	0.00150227	0.00906948	0.00684652	0.00363796	0.00193847	0.0148542	0.000944234	0.00130698	0.0159715	0.00205699	0.00415019	0.00561535	0.00891472	0.0217618	0.0131547	0.00139558	0.00472839	0.00537661	0.00225413	0.00725726	0.0383531	0.0105745	0.00184708	7.54327e-06	0.00651715	0.0106076	0.0154092	0.00282467	0.0753803	0.00425306	0.00205077	0.0155996	0.0251693	0.00267081	0.0131802	0.000339074	0.00869415	0.0510233	0.00222667	0.00400845	0.0154733	0.00759222	0.0270947	0.00176545	0.00361092	0.0114977	0.00151249	0.00423176	0.00781	0.0117773	0.0115622	0.00309945	0.00298689	0.0068101	0.000807016	0.00878718	0.00238346	0.00744068	0.00386379	0.00294452	0.00363817	0.0137609	0.0304266	0.011998	0.0122228	0.00675483	0.00273799	0.000317934	0.0109216	0.00594132	0.0207395	0.000299509	0.0154579	0.0277378	0.0185805	0.00209787	0.0199003	0.00329915	0.0159392	0.0220962	0.913027	0.0869729	0.7059203
2376	-590.7984	-735.3238	144.5254	0.0471571	0.00138732	0.000139745	0.0531835	0.017896	0.0113522	0.0147491	0.00470969	0.00384788	0.00602312	0.00759831	0.00217193	0.00500335	0.00193642	0.00873538	0.00622188	0.00115297	0.00240587	0.00126514	0.00668514	0.0163102	0.00279743	0.000612194	0.00706828	0.00236357	0.00259789	0.00893808	0.00531612	0.00643914	0.00537672	0.000644132	0.00192898	0.00235889	0.00574707	0.00045459	0.0320452	0.0378555	0.012366	0.0209582	0.0368817	0.00380817	0.00996993	0.00166603	0.0327861	0.026295	0.00190823	0.00138567	0.0172684	0.00571284	0.0726312	0.00775481	0.01548	0.0226032	0.0174708	0.00339258	0.0131045	0.00490428	0.0130879	0.00696472	0.0130935	0.00188341	0.00972581	0.00735497	0.00485369	0.00132224	0.0191626	0.0010405	0.00608639	0.0151581	0.018432	0.0111155	0.0159413	0.00284882	0.00109252	0.00169782	0.00575632	0.012629	0.0816899	0.00266703	0.00400539	0.00479766	0.0239175	0.0066435	0.0411745	0.000258362	0.0170758	0.0197668	0.208293	1.3857	0.1977686	1.802231	0.0750886	0.282888	0.674394	1.48281	3.53497	13.3176	1.872088	9.112829	0.07323091	0.0452534	0.00133131	0.000134103	0.0510365	0.0171736	0.0108939	0.0141537	0.00451956	0.00369254	0.00577997	0.00729157	0.00208425	0.00480137	0.00185825	0.00838274	0.00597071	0.00110642	0.00230874	0.00121407	0.00641527	0.0156518	0.0026845	0.00058748	0.00678293	0.00226816	0.00249302	0.00857726	0.00510152	0.00617919	0.00515966	0.000618128	0.00185111	0.00226366	0.00551506	0.000436239	0.0307515	0.0363273	0.0118668	0.0201121	0.0353928	0.00365444	0.00956745	0.00159877	0.0314626	0.0252335	0.0018312	0.00132973	0.0165713	0.00548222	0.0696992	0.00744175	0.0148551	0.0216907	0.0167655	0.00325562	0.0125755	0.0047063	0.0125596	0.00668356	0.012565	0.00180738	0.00933319	0.00705805	0.00465775	0.00126886	0.018389	0.000998493	0.00584069	0.0145462	0.0176879	0.0106668	0.0152978	0.00273381	0.00104841	0.00162928	0.00552394	0.0121192	0.0783921	0.00255937	0.0038437	0.00460399	0.022952	0.00637531	0.0395124	0.000247932	0.0163865	0.0189688	0.901116	0.0988843	1.042067
